step,hours,val_loss,train_loss_epoch,train_loss_step,lr-AdamW,epoch,gradient_2norm
6640,0.4214,,,0.325521,0.000397104,14,55.142
6669,0.4230,,,0.344748,0.000397075,14,203.172
6698,0.4246,,,0.333179,0.000397045,14,494.429
6727,0.4262,,,0.337856,0.000397015,14,538.664
6756,0.4279,,,0.340785,0.000396984,14,877.349
6785,0.4295,,,0.336537,0.000396954,14,14.271
6809,0.4343,0.339327,0.352231,,,14,
6814,0.4349,,,0.358563,0.000396923,15,111.866
6843,0.4366,,,0.371655,0.000396893,15,42.4263
6872,0.4382,,,0.355452,0.000396862,15,77.9107
6901,0.4398,,,0.341017,0.000396831,15,19.9337
6930,0.4414,,,0.346177,0.0003968,15,39.4674
6959,0.4431,,,0.340841,0.000396768,15,9.16792
6988,0.4447,,,0.361942,0.000396737,15,178.635
7017,0.4463,,,0.386653,0.000396705,15,8.71722
7046,0.4480,,,0.351698,0.000396674,15,7.52451
7075,0.4496,,,0.325845,0.000396642,15,1321.98
7104,0.4512,,,0.342826,0.00039661,15,4700.45
7133,0.4528,,,0.355199,0.000396578,15,24.3558
7162,0.4544,,,0.363721,0.000396545,15,14.8048
7191,0.4560,,,0.346563,0.000396513,15,28.7127
7220,0.4576,,,0.406959,0.00039648,15,130.977
7249,0.4592,,,0.360757,0.000396447,15,91.9301
7263,0.4634,0.344428,0.356091,,,15,
7278,0.4646,,,0.378912,0.000396414,16,346.848
7307,0.4662,,,0.35124,0.000396381,16,91.341
7336,0.4678,,,0.372716,0.000396348,16,34.878
7365,0.4694,,,0.583935,0.000396315,16,237.682
7394,0.4710,,,0.3657,0.000396281,16,146.067
7423,0.4726,,,0.371396,0.000396247,16,39.7681
7452,0.4742,,,0.332752,0.000396213,16,8.81486
7481,0.4758,,,0.375116,0.000396179,16,236.588
7510,0.4774,,,0.34748,0.000396145,16,2017.02
7539,0.4791,,,0.357203,0.000396111,16,6674.61
7568,0.4807,,,0.335385,0.000396077,16,191.062
7597,0.4823,,,0.358822,0.000396042,16,128.348
7626,0.4839,,,0.33747,0.000396007,16,990.251
7655,0.4855,,,0.368898,0.000395972,16,104.921
7684,0.4871,,,0.368534,0.000395937,16,1022.5
7713,0.4887,,,0.366553,0.000395902,16,2711.74
7717,0.4923,0.354943,0.376461,,,16,
7742,0.4941,,,0.343653,0.000395867,17,267.149
7771,0.4958,,,0.3532,0.000395831,17,5583.86
7800,0.4974,,,0.388488,0.000395795,17,122.216
7829,0.4991,,,0.354299,0.00039576,17,226.929
7858,0.5007,,,0.368268,0.000395724,17,4686.54
7887,0.5024,,,0.353605,0.000395688,17,717.724
7916,0.5041,,,0.375892,0.000395651,17,10733
7945,0.5057,,,0.372738,0.000395615,17,481.562
7974,0.5073,,,0.361115,0.000395578,17,286.965
8003,0.5089,,,0.367835,0.000395542,17,77.6379
8032,0.5105,,,0.377004,0.000395505,17,571.969
8061,0.5121,,,0.360139,0.000395468,17,9217.92
8090,0.5137,,,0.397605,0.000395431,17,3317.03
8119,0.5154,,,0.361052,0.000395393,17,451.921
8148,0.5170,,,0.36489,0.000395356,17,653.464
8171,0.5216,0.364057,0.367491,,,17,
8177,0.5223,,,0.349998,0.000395318,18,512.095
8206,0.5239,,,0.368532,0.00039528,18,7933.4
8235,0.5256,,,0.399736,0.000395242,18,2375.8
8264,0.5272,,,0.413174,0.000395204,18,11016.5
8293,0.5288,,,0.386423,0.000395166,18,802.602
8322,0.5304,,,0.384455,0.000395128,18,476.262
8351,0.5320,,,0.383285,0.000395089,18,100517
8380,0.5336,,,0.384302,0.000395051,18,7224.33
8409,0.5352,,,0.392411,0.000395012,18,1485.1
8438,0.5368,,,0.372421,0.000394973,18,2468.12
8467,0.5384,,,0.376807,0.000394934,18,31071.8
8496,0.5400,,,0.35779,0.000394895,18,4373.34
8525,0.5416,,,0.370139,0.000394855,18,5929.68
8554,0.5432,,,0.386044,0.000394816,18,3083.17
8583,0.5448,,,0.388729,0.000394776,18,4972
8612,0.5463,,,0.372347,0.000394736,18,5.51465e+07
8625,0.5505,0.377051,0.37816,,,18,
8641,0.5518,,,0.351203,0.000394696,19,353851
8670,0.5534,,,0.352803,0.000394656,19,10137.8
