tag,step,value
val_norm_L1/q_300,77633,0.310709
val_norm_L1/q_300,78087,0.310529
val_norm_L1/q_300,78541,0.353641
val_norm_L1/q_300,78995,0.31083
val_norm_L1/q_300,79449,0.310663
val_norm_L1/q_300,79903,0.310494
val_norm_L1/q_300,80357,0.310848
val_norm_L1/q_300,80811,0.310663
val_norm_L1/q_300,81265,0.310799
val_norm_L1/q_300,81719,0.312756
val_norm_L1/q_300,82173,0.310675
val_norm_L1/q_300,82627,0.310427
val_norm_L1/q_300,83081,0.310866
val_norm_L1/q_300,83535,0.315641
val_norm_L1/q_300,83989,0.319289
val_norm_L1/q_300,84443,0.310466
val_norm_L1/q_300,84897,0.310002
val_norm_L1/q_300,85351,0.31006
val_norm_L1/q_300,85805,0.309946
val_norm_L1/q_300,86259,0.310451
val_norm_L1/q_300,86713,0.309973
val_norm_L1/q_300,87167,0.309709
val_norm_L1/q_300,87621,0.311813
val_norm_L1/q_300,88075,0.309654
val_norm_L1/q_300,88529,0.309629
val_norm_L1/q_300,88983,0.309716
val_norm_L1/q_300,89437,0.309408
val_norm_L1/q_300,89891,0.309626
val_norm_L1/q_300,90345,0.310006
val_norm_L1/q_300,90799,0.309303
val_norm_L1/q_300,91253,0.309451
val_norm_L1/q_300,91707,0.309432
val_norm_L1/q_300,92161,0.309745
val_norm_L1/q_300,92615,0.309441
val_norm_L1/q_300,93069,0.309218
val_norm_L1/q_300,93523,0.309065
val_norm_L1/q_300,93977,0.309323
val_norm_L1/q_300,94431,0.309752
val_norm_L1/q_300,94885,0.310399
val_norm_L1/q_300,95339,0.309234
val_norm_L1/q_300,95793,0.309237
val_norm_L1/q_300,96247,0.309123
val_norm_L1/q_300,96701,0.308997
val_norm_L1/q_300,97155,0.308988
val_norm_L1/q_300,97609,0.30901
val_norm_L1/q_300,98063,0.309035
val_norm_L1/q_300,98517,0.308942
val_norm_L1/q_300,98971,0.308965
val_norm_L1/q_300,99425,0.308994
val_norm_L1/q_300,99879,0.308986
val_norm_L1/q_300,100333,0.308975
val_norm_L1/q_300,100787,0.308894
val_norm_L1/q_300,101241,0.309036
val_norm_L1/q_300,101695,0.309334
val_norm_L1/q_300,102149,0.308886
val_norm_L1/q_300,102603,0.308863
val_norm_L1/q_300,103057,0.308914
val_norm_L1/q_300,103511,0.30888
val_norm_L1/q_300,103965,0.308896
val_norm_L1/q_300,104419,0.308894
val_norm_L1/q_300,104873,0.308897
val_norm_L1/q_400,453,0.307387
val_norm_L1/q_400,907,0.273208
val_norm_L1/q_400,1361,0.258613
val_norm_L1/q_400,1815,0.252375
val_norm_L1/q_400,2269,0.252395
val_norm_L1/q_400,2723,0.251654
val_norm_L1/q_400,3177,0.252446
val_norm_L1/q_400,3631,0.250874
val_norm_L1/q_400,4085,0.270386
val_norm_L1/q_400,4539,0.277288
val_norm_L1/q_400,4993,0.285783
val_norm_L1/q_400,5447,0.288907
val_norm_L1/q_400,5901,0.358986
val_norm_L1/q_400,6355,0.267618
val_norm_L1/q_400,6809,0.268731
val_norm_L1/q_400,7263,0.264962
val_norm_L1/q_400,7717,0.301329
val_norm_L1/q_400,8171,0.281019
val_norm_L1/q_400,8625,0.284029
val_norm_L1/q_400,9079,0.293279
val_norm_L1/q_400,9533,0.312579
val_norm_L1/q_400,9987,0.300203
val_norm_L1/q_400,10441,0.303443
val_norm_L1/q_400,10895,0.306534
val_norm_L1/q_400,11349,0.311029
val_norm_L1/q_400,11803,0.295942
val_norm_L1/q_400,12257,0.334199
val_norm_L1/q_400,12711,0.341895
val_norm_L1/q_400,13165,0.431008
val_norm_L1/q_400,13619,0.411252
val_norm_L1/q_400,14073,0.374851
val_norm_L1/q_400,14527,0.328323
val_norm_L1/q_400,14981,0.3251
val_norm_L1/q_400,15435,0.33959
val_norm_L1/q_400,15889,0.346549
val_norm_L1/q_400,16343,0.353049
val_norm_L1/q_400,16797,0.331933
val_norm_L1/q_400,17251,0.327455
val_norm_L1/q_400,17705,0.366693
val_norm_L1/q_400,18159,0.351481
val_norm_L1/q_400,18613,0.324327
val_norm_L1/q_400,19067,0.330862
val_norm_L1/q_400,19521,0.330081
val_norm_L1/q_400,19975,0.329533
val_norm_L1/q_400,20429,0.306643
val_norm_L1/q_400,20883,0.308632
val_norm_L1/q_400,21337,0.320363
val_norm_L1/q_400,21791,0.29433
val_norm_L1/q_400,22245,1.00666
val_norm_L1/q_400,22699,1.16529
val_norm_L1/q_400,23153,0.387663
val_norm_L1/q_400,23607,2.14135
val_norm_L1/q_400,24061,1.4998
val_norm_L1/q_400,24515,1.39377
val_norm_L1/q_400,24969,1.36117
val_norm_L1/q_400,25423,1.1446
val_norm_L1/q_400,25877,1.06918
val_norm_L1/q_400,26331,1.00278
val_norm_L1/q_400,26785,0.983012
val_norm_L1/q_400,27239,0.865706
val_norm_L1/q_400,27693,0.828225
val_norm_L1/q_400,28147,0.802934
val_norm_L1/q_400,28601,0.783742
val_norm_L1/q_400,29055,0.727505
val_norm_L1/q_400,29509,0.752536
val_norm_L1/q_400,29963,0.780493
val_norm_L1/q_400,30417,0.798372
val_norm_L1/q_400,30871,0.805849
val_norm_L1/q_400,31325,0.788575
val_norm_L1/q_400,31779,0.757731
val_norm_L1/q_400,32233,0.731311
val_norm_L1/q_400,32687,0.675319
val_norm_L1/q_400,33141,0.599624
val_norm_L1/q_400,33595,0.52045
val_norm_L1/q_400,34049,0.478284
val_norm_L1/q_400,34503,0.463323
val_norm_L1/q_400,34957,0.453363
val_norm_L1/q_400,35411,0.427981
val_norm_L1/q_400,35865,0.381192
val_norm_L1/q_400,36319,0.338864
val_norm_L1/q_400,36773,0.306931
val_norm_L1/q_400,37227,0.297452
val_norm_L1/q_400,37681,0.325056
val_norm_L1/q_400,38135,2.28964
val_norm_L1/q_400,38589,3.79466
val_norm_L1/q_400,39043,0.303364
val_norm_L1/q_400,39497,0.280658
val_norm_L1/q_400,39951,0.274594
val_norm_L1/q_400,40405,0.279593
val_norm_L1/q_400,40859,0.277614
val_norm_L1/q_400,41313,0.279337
val_norm_L1/q_400,41767,0.296688
val_norm_L1/q_400,42221,3.24349
val_norm_L1/q_400,42675,1.18293
val_norm_L1/q_400,43129,0.63151
val_norm_L1/q_400,43583,0.439361
val_norm_L1/q_400,44037,0.375998
val_norm_L1/q_400,44491,0.360499
val_norm_L1/q_400,44945,0.343273
val_norm_L1/q_400,45399,0.30665
val_norm_L1/q_400,45853,0.295708
val_norm_L1/q_400,46307,0.28969
val_norm_L1/q_400,46761,0.288034
val_norm_L1/q_400,47215,0.285286
val_norm_L1/q_400,47669,0.282358
val_norm_L1/q_400,48123,0.403033
val_norm_L1/q_400,48577,0.283237
val_norm_L1/q_400,49031,0.505554
val_norm_L1/q_400,49485,0.276213
val_norm_L1/q_400,49939,0.276699
val_norm_L1/q_400,50393,0.277976
val_norm_L1/q_400,50847,0.276665
val_norm_L1/q_400,51301,0.275238
val_norm_L1/q_400,51755,0.276295
val_norm_L1/q_400,52209,0.593876
val_norm_L1/q_400,52663,0.817524
val_norm_L1/q_400,53117,0.272289
val_norm_L1/q_400,53571,0.294427
val_norm_L1/q_400,54025,0.428838
val_norm_L1/q_400,54479,0.288937
val_norm_L1/q_400,54933,0.290729
val_norm_L1/q_400,55387,0.268618
val_norm_L1/q_400,55841,0.285405
val_norm_L1/q_400,56295,0.271593
val_norm_L1/q_400,56749,0.269027
val_norm_L1/q_400,57203,0.26959
val_norm_L1/q_400,57657,0.274301
val_norm_L1/q_400,58111,0.270541
val_norm_L1/q_400,58565,0.270015
val_norm_L1/q_400,59019,0.269662
val_norm_L1/q_400,59473,0.268318
val_norm_L1/q_400,59927,0.354052
val_norm_L1/q_400,60381,0.283331
val_norm_L1/q_400,60835,0.269286
val_norm_L1/q_400,61289,0.26881
val_norm_L1/q_400,61743,0.267174
val_norm_L1/q_400,62197,1.01141
val_norm_L1/q_400,62651,0.270057
val_norm_L1/q_400,63105,0.266255
val_norm_L1/q_400,63559,0.266005
val_norm_L1/q_400,64013,0.275174
val_norm_L1/q_400,64467,0.320901
val_norm_L1/q_400,64921,0.34512
val_norm_L1/q_400,65375,0.267724
val_norm_L1/q_400,65829,0.266763
val_norm_L1/q_400,66283,0.278914
val_norm_L1/q_400,66737,0.266295
val_norm_L1/q_400,67191,0.265656
val_norm_L1/q_400,67645,0.265967
val_norm_L1/q_400,68099,0.265952
val_norm_L1/q_400,68553,0.26601
val_norm_L1/q_400,69007,0.265976
val_norm_L1/q_400,69461,0.268599
val_norm_L1/q_400,69915,0.265615
val_norm_L1/q_400,70369,0.26573
val_norm_L1/q_400,70823,0.268197
val_norm_L1/q_400,71277,0.265601
val_norm_L1/q_400,71731,0.264257
val_norm_L1/q_400,72185,0.351952
val_norm_L1/q_400,72639,0.264412
val_norm_L1/q_400,73093,0.263994
val_norm_L1/q_400,73547,0.264587
val_norm_L1/q_400,74001,0.300914
val_norm_L1/q_400,74455,0.26493
val_norm_L1/q_400,74909,0.615503
val_norm_L1/q_400,75363,0.264514
val_norm_L1/q_400,75817,0.263838
val_norm_L1/q_400,76271,0.263466
val_norm_L1/q_400,76725,0.26325
val_norm_L1/q_400,77179,0.263269
val_norm_L1/q_400,77633,0.26423
val_norm_L1/q_400,78087,0.263785
val_norm_L1/q_400,78541,0.318982
val_norm_L1/q_400,78995,0.264308
val_norm_L1/q_400,79449,0.264066
val_norm_L1/q_400,79903,0.263576
val_norm_L1/q_400,80357,0.263867
val_norm_L1/q_400,80811,0.264383
val_norm_L1/q_400,81265,0.26455
val_norm_L1/q_400,81719,0.26509
val_norm_L1/q_400,82173,0.263384
val_norm_L1/q_400,82627,0.263227
val_norm_L1/q_400,83081,0.26352
val_norm_L1/q_400,83535,0.275456
val_norm_L1/q_400,83989,0.272422
val_norm_L1/q_400,84443,0.26302
val_norm_L1/q_400,84897,0.263107
val_norm_L1/q_400,85351,0.263282
val_norm_L1/q_400,85805,0.263085
val_norm_L1/q_400,86259,0.263018
val_norm_L1/q_400,86713,0.263152
val_norm_L1/q_400,87167,0.262914
val_norm_L1/q_400,87621,0.266011
val_norm_L1/q_400,88075,0.262821
val_norm_L1/q_400,88529,0.262706
val_norm_L1/q_400,88983,0.262679
val_norm_L1/q_400,89437,0.262909
val_norm_L1/q_400,89891,0.262506
val_norm_L1/q_400,90345,0.262598
val_norm_L1/q_400,90799,0.262371
val_norm_L1/q_400,91253,0.262545
val_norm_L1/q_400,91707,0.263393
val_norm_L1/q_400,92161,0.262876
val_norm_L1/q_400,92615,0.262329
val_norm_L1/q_400,93069,0.26232
val_norm_L1/q_400,93523,0.26234
val_norm_L1/q_400,93977,0.262423
val_norm_L1/q_400,94431,0.262767
val_norm_L1/q_400,94885,0.262172
val_norm_L1/q_400,95339,0.263089
val_norm_L1/q_400,95793,0.262075
val_norm_L1/q_400,96247,0.262226
val_norm_L1/q_400,96701,0.262183
val_norm_L1/q_400,97155,0.262398
val_norm_L1/q_400,97609,0.262274
val_norm_L1/q_400,98063,0.262178
val_norm_L1/q_400,98517,0.262009
val_norm_L1/q_400,98971,0.262062
val_norm_L1/q_400,99425,0.2621
val_norm_L1/q_400,99879,0.26217
val_norm_L1/q_400,100333,0.262029
val_norm_L1/q_400,100787,0.262043
val_norm_L1/q_400,101241,0.261931
val_norm_L1/q_400,101695,0.262216
val_norm_L1/q_400,102149,0.261997
val_norm_L1/q_400,102603,0.261988
val_norm_L1/q_400,103057,0.261996
val_norm_L1/q_400,103511,0.261965
val_norm_L1/q_400,103965,0.261975
val_norm_L1/q_400,104419,0.262007
val_norm_L1/q_400,104873,0.261999
val_norm_L1/q_50,453,0.552253
val_norm_L1/q_50,907,0.559679
val_norm_L1/q_50,1361,0.549065
val_norm_L1/q_50,1815,0.550016
val_norm_L1/q_50,2269,0.543406
val_norm_L1/q_50,2723,0.547469
val_norm_L1/q_50,3177,0.549562
val_norm_L1/q_50,3631,0.554014
val_norm_L1/q_50,4085,0.567374
val_norm_L1/q_50,4539,0.571589
val_norm_L1/q_50,4993,0.58166
val_norm_L1/q_50,5447,0.62014
val_norm_L1/q_50,5901,0.618757
val_norm_L1/q_50,6355,0.571895
val_norm_L1/q_50,6809,0.584481
val_norm_L1/q_50,7263,0.575429
val_norm_L1/q_50,7717,0.612858
val_norm_L1/q_50,8171,0.588584
val_norm_L1/q_50,8625,0.595242
val_norm_L1/q_50,9079,0.591207
val_norm_L1/q_50,9533,0.59196
val_norm_L1/q_50,9987,0.579154
val_norm_L1/q_50,10441,0.608631
val_norm_L1/q_50,10895,0.593873
val_norm_L1/q_50,11349,0.607978
val_norm_L1/q_50,11803,0.591892
val_norm_L1/q_50,12257,0.594169
val_norm_L1/q_50,12711,0.611519
val_norm_L1/q_50,13165,0.637312
val_norm_L1/q_50,13619,0.623608
val_norm_L1/q_50,14073,0.642201
val_norm_L1/q_50,14527,0.611107
val_norm_L1/q_50,14981,0.607966
val_norm_L1/q_50,15435,0.609853
val_norm_L1/q_50,15889,0.631384
val_norm_L1/q_50,16343,0.626059
val_norm_L1/q_50,16797,0.60585
val_norm_L1/q_50,17251,0.592512
val_norm_L1/q_50,17705,0.618514
val_norm_L1/q_50,18159,0.603618
val_norm_L1/q_50,18613,0.590072
val_norm_L1/q_50,19067,0.59955
val_norm_L1/q_50,19521,0.610707
val_norm_L1/q_50,19975,0.618634
val_norm_L1/q_50,20429,0.60738
val_norm_L1/q_50,20883,0.613924
val_norm_L1/q_50,21337,0.59093
val_norm_L1/q_50,21791,0.583976
val_norm_L1/q_50,22245,1.3636
val_norm_L1/q_50,22699,1.19114
val_norm_L1/q_50,23153,0.624398
val_norm_L1/q_50,23607,1.92175
val_norm_L1/q_50,24061,1.43171
val_norm_L1/q_50,24515,1.2923
val_norm_L1/q_50,24969,1.19316
val_norm_L1/q_50,25423,1.14866
val_norm_L1/q_50,25877,1.07716
val_norm_L1/q_50,26331,1.0583
val_norm_L1/q_50,26785,0.99683
val_norm_L1/q_50,27239,0.95037
val_norm_L1/q_50,27693,0.955289
val_norm_L1/q_50,28147,0.97455
val_norm_L1/q_50,28601,0.940415
val_norm_L1/q_50,29055,0.908291
val_norm_L1/q_50,29509,0.960769
val_norm_L1/q_50,29963,0.953537
val_norm_L1/q_50,30417,0.949732
val_norm_L1/q_50,30871,0.956156
val_norm_L1/q_50,31325,0.96899
val_norm_L1/q_50,31779,0.896432
val_norm_L1/q_50,32233,0.871411
val_norm_L1/q_50,32687,0.829263
val_norm_L1/q_50,33141,0.776678
val_norm_L1/q_50,33595,0.725845
val_norm_L1/q_50,34049,0.717934
val_norm_L1/q_50,34503,0.705335
val_norm_L1/q_50,34957,0.684059
val_norm_L1/q_50,35411,0.674276
val_norm_L1/q_50,35865,0.646178
val_norm_L1/q_50,36319,0.623419
val_norm_L1/q_50,36773,0.609717
val_norm_L1/q_50,37227,0.595818
val_norm_L1/q_50,37681,0.602504
val_norm_L1/q_50,38135,1.87596
val_norm_L1/q_50,38589,3.41522
val_norm_L1/q_50,39043,0.585802
val_norm_L1/q_50,39497,0.578996
val_norm_L1/q_50,39951,0.583239
val_norm_L1/q_50,40405,0.577766
val_norm_L1/q_50,40859,0.583949
val_norm_L1/q_50,41313,0.585912
val_norm_L1/q_50,41767,0.587894
val_norm_L1/q_50,42221,2.29411
val_norm_L1/q_50,42675,1.03048
val_norm_L1/q_50,43129,0.714576
val_norm_L1/q_50,43583,0.604206
val_norm_L1/q_50,44037,0.596055
val_norm_L1/q_50,44491,0.587096
val_norm_L1/q_50,44945,0.590979
val_norm_L1/q_50,45399,0.585963
val_norm_L1/q_50,45853,0.587941
val_norm_L1/q_50,46307,0.587149
val_norm_L1/q_50,46761,0.588767
val_norm_L1/q_50,47215,0.59086
val_norm_L1/q_50,47669,0.58444
val_norm_L1/q_50,48123,0.675917
val_norm_L1/q_50,48577,0.580653
val_norm_L1/q_50,49031,0.769608
val_norm_L1/q_50,49485,0.580248
val_norm_L1/q_50,49939,0.576568
val_norm_L1/q_50,50393,0.575317
val_norm_L1/q_50,50847,0.581164
val_norm_L1/q_50,51301,0.581692
val_norm_L1/q_50,51755,0.574248
val_norm_L1/q_50,52209,0.788501
val_norm_L1/q_50,52663,1.08721
val_norm_L1/q_50,53117,0.575968
val_norm_L1/q_50,53571,0.590856
val_norm_L1/q_50,54025,0.710183
val_norm_L1/q_50,54479,0.587541
val_norm_L1/q_50,54933,0.583001
val_norm_L1/q_50,55387,0.575132
val_norm_L1/q_50,55841,0.585797
val_norm_L1/q_50,56295,0.574487
val_norm_L1/q_50,56749,0.575887
val_norm_L1/q_50,57203,0.576607
val_norm_L1/q_50,57657,0.576353
val_norm_L1/q_50,58111,0.574013
val_norm_L1/q_50,58565,0.572849
val_norm_L1/q_50,59019,0.574962
val_norm_L1/q_50,59473,0.574763
val_norm_L1/q_50,59927,0.628584
val_norm_L1/q_50,60381,0.577456
val_norm_L1/q_50,60835,0.574117
val_norm_L1/q_50,61289,0.57282
val_norm_L1/q_50,61743,0.57155
val_norm_L1/q_50,62197,1.11902
val_norm_L1/q_50,62651,0.574512
val_norm_L1/q_50,63105,0.571421
val_norm_L1/q_50,63559,0.573529
val_norm_L1/q_50,64013,0.576148
val_norm_L1/q_50,64467,0.648141
val_norm_L1/q_50,64921,0.613259
val_norm_L1/q_50,65375,0.576456
val_norm_L1/q_50,65829,0.573556
val_norm_L1/q_50,66283,0.578034
val_norm_L1/q_50,66737,0.572941
val_norm_L1/q_50,67191,0.574122
val_norm_L1/q_50,67645,0.573899
val_norm_L1/q_50,68099,0.571913
val_norm_L1/q_50,68553,0.571761
val_norm_L1/q_50,69007,0.572432
val_norm_L1/q_50,69461,0.571819
val_norm_L1/q_50,69915,0.572359
val_norm_L1/q_50,70369,0.573827
val_norm_L1/q_50,70823,0.573449
val_norm_L1/q_50,71277,0.57222
val_norm_L1/q_50,71731,0.572635
val_norm_L1/q_50,72185,0.600904
val_norm_L1/q_50,72639,0.571611
val_norm_L1/q_50,73093,0.572489
val_norm_L1/q_50,73547,0.572424
val_norm_L1/q_50,74001,0.587604
val_norm_L1/q_50,74455,0.571552
val_norm_L1/q_50,74909,0.868244
val_norm_L1/q_50,75363,0.573209
val_norm_L1/q_50,75817,0.572254
val_norm_L1/q_50,76271,0.572926
val_norm_L1/q_50,76725,0.572246
val_norm_L1/q_50,77179,0.572411
val_norm_L1/q_50,77633,0.572061
val_norm_L1/q_50,78087,0.571368
val_norm_L1/q_50,78541,0.614056
val_norm_L1/q_50,78995,0.571985
val_norm_L1/q_50,79449,0.572744
val_norm_L1/q_50,79903,0.572239
val_norm_L1/q_50,80357,0.573359
val_norm_L1/q_50,80811,0.573783
val_norm_L1/q_50,81265,0.573374
val_norm_L1/q_50,81719,0.573589
val_norm_L1/q_50,82173,0.572269
val_norm_L1/q_50,82627,0.573245
val_norm_L1/q_50,83081,0.573049
val_norm_L1/q_50,83535,0.577622
val_norm_L1/q_50,83989,0.576206
val_norm_L1/q_50,84443,0.572746
val_norm_L1/q_50,84897,0.572855
val_norm_L1/q_50,85351,0.570918
val_norm_L1/q_50,85805,0.572142
val_norm_L1/q_50,86259,0.572152
val_norm_L1/q_50,86713,0.572499
val_norm_L1/q_50,87167,0.572811
val_norm_L1/q_50,87621,0.572697
val_norm_L1/q_50,88075,0.572927
val_norm_L1/q_50,88529,0.573059
val_norm_L1/q_50,88983,0.571935
val_norm_L1/q_50,89437,0.573779
val_norm_L1/q_50,89891,0.572948
val_norm_L1/q_50,90345,0.573278
val_norm_L1/q_50,90799,0.572976
val_norm_L1/q_50,91253,0.572803
val_norm_L1/q_50,91707,0.5737
val_norm_L1/q_50,92161,0.573541
val_norm_L1/q_50,92615,0.572945
val_norm_L1/q_50,93069,0.573676
val_norm_L1/q_50,93523,0.573668
val_norm_L1/q_50,93977,0.573492
val_norm_L1/q_50,94431,0.573274
val_norm_L1/q_50,94885,0.573705
val_norm_L1/q_50,95339,0.573974
val_norm_L1/q_50,95793,0.573249
val_norm_L1/q_50,96247,0.572881
val_norm_L1/q_50,96701,0.573249
val_norm_L1/q_50,97155,0.572687
val_norm_L1/q_50,97609,0.572756
val_norm_L1/q_50,98063,0.57266
val_norm_L1/q_50,98517,0.572792
val_norm_L1/q_50,98971,0.572865
val_norm_L1/q_50,99425,0.572848
val_norm_L1/q_50,99879,0.573173
val_norm_L1/q_50,100333,0.572816
val_norm_L1/q_50,100787,0.572459
val_norm_L1/q_50,101241,0.572436
val_norm_L1/q_50,101695,0.572571
val_norm_L1/q_50,102149,0.572555
val_norm_L1/q_50,102603,0.572637
val_norm_L1/q_50,103057,0.572627
val_norm_L1/q_50,103511,0.572598
val_norm_L1/q_50,103965,0.572629
val_norm_L1/q_50,104419,0.572608
val_norm_L1/q_50,104873,0.572616
val_norm_L1/q_500,453,0.26206
val_norm_L1/q_500,907,0.227944
val_norm_L1/q_500,1361,0.218564
val_norm_L1/q_500,1815,0.211706
val_norm_L1/q_500,2269,0.216311
val_norm_L1/q_500,2723,0.211209
val_norm_L1/q_500,3177,0.211333
val_norm_L1/q_500,3631,0.215853
val_norm_L1/q_500,4085,0.221805
val_norm_L1/q_500,4539,0.233311
val_norm_L1/q_500,4993,0.243637
val_norm_L1/q_500,5447,0.237457
val_norm_L1/q_500,5901,0.381432
val_norm_L1/q_500,6355,0.226969
val_norm_L1/q_500,6809,0.228098
val_norm_L1/q_500,7263,0.228201
val_norm_L1/q_500,7717,0.239965
val_norm_L1/q_500,8171,0.249877
val_norm_L1/q_500,8625,0.252805
val_norm_L1/q_500,9079,0.25247
val_norm_L1/q_500,9533,0.263995
val_norm_L1/q_500,9987,0.256305
val_norm_L1/q_500,10441,0.281828
val_norm_L1/q_500,10895,0.258346
val_norm_L1/q_500,11349,0.268959
val_norm_L1/q_500,11803,0.275418
val_norm_L1/q_500,12257,0.286147
val_norm_L1/q_500,12711,0.315903
val_norm_L1/q_500,13165,0.353368
val_norm_L1/q_500,13619,0.362807
val_norm_L1/q_500,14073,0.321052
val_norm_L1/q_500,14527,0.306128
val_norm_L1/q_500,14981,0.278496
val_norm_L1/q_500,15435,0.334355
val_norm_L1/q_500,15889,0.337886
val_norm_L1/q_500,16343,0.293278
val_norm_L1/q_500,16797,0.262834
val_norm_L1/q_500,17251,0.271638
val_norm_L1/q_500,17705,0.290259
val_norm_L1/q_500,18159,0.284055
val_norm_L1/q_500,18613,0.274579
val_norm_L1/q_500,19067,0.291545
val_norm_L1/q_500,19521,0.295121
val_norm_L1/q_500,19975,0.280548
val_norm_L1/q_500,20429,0.279278
val_norm_L1/q_500,20883,0.296905
val_norm_L1/q_500,21337,0.282409
val_norm_L1/q_500,21791,0.258708
val_norm_L1/q_500,22245,1.0076
val_norm_L1/q_500,22699,1.28545
val_norm_L1/q_500,23153,0.353256
val_norm_L1/q_500,23607,3.05198
val_norm_L1/q_500,24061,2.1801
val_norm_L1/q_500,24515,2.07506
val_norm_L1/q_500,24969,2.09629
val_norm_L1/q_500,25423,1.74625
val_norm_L1/q_500,25877,1.62471
val_norm_L1/q_500,26331,1.57219
val_norm_L1/q_500,26785,1.59205
val_norm_L1/q_500,27239,1.37775
val_norm_L1/q_500,27693,1.32558
val_norm_L1/q_500,28147,1.29127
val_norm_L1/q_500,28601,1.26988
val_norm_L1/q_500,29055,1.17041
val_norm_L1/q_500,29509,1.23207
val_norm_L1/q_500,29963,1.29073
val_norm_L1/q_500,30417,1.33767
val_norm_L1/q_500,30871,1.39593
val_norm_L1/q_500,31325,1.34827
val_norm_L1/q_500,31779,1.29246
val_norm_L1/q_500,32233,1.25325
val_norm_L1/q_500,32687,1.17363
val_norm_L1/q_500,33141,1.03706
val_norm_L1/q_500,33595,0.883675
val_norm_L1/q_500,34049,0.822161
val_norm_L1/q_500,34503,0.741151
val_norm_L1/q_500,34957,0.661809
val_norm_L1/q_500,35411,0.628422
val_norm_L1/q_500,35865,0.510377
val_norm_L1/q_500,36319,0.38661
val_norm_L1/q_500,36773,0.283575
val_norm_L1/q_500,37227,0.269156
val_norm_L1/q_500,37681,0.297161
val_norm_L1/q_500,38135,3.11912
val_norm_L1/q_500,38589,3.94601
val_norm_L1/q_500,39043,0.275322
val_norm_L1/q_500,39497,0.248337
val_norm_L1/q_500,39951,0.239692
val_norm_L1/q_500,40405,0.237346
val_norm_L1/q_500,40859,0.240296
val_norm_L1/q_500,41313,0.238865
val_norm_L1/q_500,41767,0.26487
val_norm_L1/q_500,42221,2.82134
val_norm_L1/q_500,42675,1.28932
val_norm_L1/q_500,43129,0.758884
val_norm_L1/q_500,43583,0.510263
val_norm_L1/q_500,44037,0.357824
val_norm_L1/q_500,44491,0.320586
val_norm_L1/q_500,44945,0.299786
val_norm_L1/q_500,45399,0.272929
val_norm_L1/q_500,45853,0.26649
val_norm_L1/q_500,46307,0.253605
val_norm_L1/q_500,46761,0.253177
val_norm_L1/q_500,47215,0.247485
val_norm_L1/q_500,47669,0.241027
val_norm_L1/q_500,48123,0.480637
val_norm_L1/q_500,48577,0.245772
val_norm_L1/q_500,49031,0.406153
val_norm_L1/q_500,49485,0.237404
val_norm_L1/q_500,49939,0.237187
val_norm_L1/q_500,50393,0.236638
val_norm_L1/q_500,50847,0.240852
val_norm_L1/q_500,51301,0.236437
val_norm_L1/q_500,51755,0.235024
val_norm_L1/q_500,52209,0.867439
val_norm_L1/q_500,52663,0.945472
val_norm_L1/q_500,53117,0.232666
val_norm_L1/q_500,53571,0.24874
val_norm_L1/q_500,54025,0.388913
val_norm_L1/q_500,54479,0.24698
val_norm_L1/q_500,54933,0.244522
val_norm_L1/q_500,55387,0.229453
val_norm_L1/q_500,55841,0.248121
val_norm_L1/q_500,56295,0.231475
val_norm_L1/q_500,56749,0.229523
val_norm_L1/q_500,57203,0.229665
val_norm_L1/q_500,57657,0.233446
val_norm_L1/q_500,58111,0.231071
val_norm_L1/q_500,58565,0.231678
val_norm_L1/q_500,59019,0.230139
val_norm_L1/q_500,59473,0.23192
val_norm_L1/q_500,59927,0.3468
val_norm_L1/q_500,60381,0.2521
val_norm_L1/q_500,60835,0.232341
val_norm_L1/q_500,61289,0.230769
val_norm_L1/q_500,61743,0.228973
val_norm_L1/q_500,62197,0.99613
val_norm_L1/q_500,62651,0.231501
val_norm_L1/q_500,63105,0.228546
val_norm_L1/q_500,63559,0.227936
val_norm_L1/q_500,64013,0.23314
val_norm_L1/q_500,64467,0.240184
val_norm_L1/q_500,64921,0.387187
val_norm_L1/q_500,65375,0.229774
val_norm_L1/q_500,65829,0.230083
val_norm_L1/q_500,66283,0.244693
val_norm_L1/q_500,66737,0.228256
val_norm_L1/q_500,67191,0.228556
val_norm_L1/q_500,67645,0.2279
val_norm_L1/q_500,68099,0.227501
val_norm_L1/q_500,68553,0.227799
val_norm_L1/q_500,69007,0.228332
val_norm_L1/q_500,69461,0.229803
val_norm_L1/q_500,69915,0.226898
val_norm_L1/q_500,70369,0.227536
val_norm_L1/q_500,70823,0.236161
val_norm_L1/q_500,71277,0.230947
val_norm_L1/q_500,71731,0.22646
val_norm_L1/q_500,72185,0.294935
val_norm_L1/q_500,72639,0.22658
val_norm_L1/q_500,73093,0.225693
val_norm_L1/q_500,73547,0.225613
val_norm_L1/q_500,74001,0.300686
val_norm_L1/q_500,74455,0.226873
val_norm_L1/q_500,74909,0.578494
val_norm_L1/q_500,75363,0.225272
val_norm_L1/q_500,75817,0.225457
val_norm_L1/q_500,76271,0.224972
val_norm_L1/q_500,76725,0.225169
val_norm_L1/q_500,77179,0.225321
val_norm_L1/q_500,77633,0.225767
val_norm_L1/q_500,78087,0.225027
val_norm_L1/q_500,78541,0.301282
val_norm_L1/q_500,78995,0.225605
val_norm_L1/q_500,79449,0.225617
val_norm_L1/q_500,79903,0.225256
